Pair Index,Match File,Evasion File,Match Cmd,Evasion Cmd,Match Cmd Type,Evasion Cmd Type
4225,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,C:\Windows\system32\lpremove.exe,C:\Windows\system32\vssvc.exe,Windows,Windows
4227,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 2528, 'executable': 'C:\\Windows\\System32\\lpremove.exe', 'command_line': 'powershell /c New-ItemProperty -Path HKLM\\Software\\Policies\\Microsoft\\Internet Explorer\\Main!DEPOff  -name DEPOff -value 1 ', 'parent': {'entity_id': '{19FC45AC-76D8-601C-0000-0010F1630000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'args': ['C:\\Windows\\system32\\lpremove.exe'], 'entity_id': '{19FC45AC-7CB6-601C-0000-00106C020E00}', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'lpremove.exe', 'hash': {'md5': '8c74dbdf501e081cc56bfe41fa8b17ae', 'sha256': '92755aaeeed6618850d9f396286641bdf1bbde3cf22ccf3a0cb18ef6bdc23ae7'}}","{'pid': 3248, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'VSSVC.exe', 'hash': {'md5': '209a3b1901b83aeb8527ed211cce9e4c', 'sha256': '1a431f6409f8e0531f600f8f988ecececb902da26bbaaf1de74a5cac29a7cb44'}, 'args': ['C:\\Windows\\system32\\vssvc.exe'], 'entity_id': '{19FC45AC-7C53-601C-0000-0010E5510C00}', 'executable': 'C:\\Windows\\System32\\VSSVC.exe', 'command_line': 'powershell /c New-ItemProperty -Path HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Internet Settings\\ZoneMap\\IEharden -n""am""e I""EH""arden -v""al""ue ""0"" ', 'parent': {'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe'}}",Windows,Windows
4234,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'pid': 2356, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'reader_sl.exe', 'args': ['C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe'], 'hash': {'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}, 'entity_id': '{19FC45AC-753B-601C-0000-00100F990200}', 'executable': 'C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe', 'command_line': 'C:\\Windows\\System32\\rundll32.exe r4nd0m.dll ,#4', 'parent': {'entity_id': '{19FC45AC-753B-601C-0000-001083660200}', 'pid': 2096, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE']}}","{'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'entity_id': '{19FC45AC-B528-601C-0000-001052AA2800}', 'pid': 800, 'executable': 'C:\\Windows\\System32\\Macromed\\Flash\\FlashPlayerUpdateService.exe', 'command_line': 'C:\\Windows\\System32\\""run""dll32.exe r4nd0m.dll ,#4', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\taskeng.exe', 'command_line': 'taskeng.exe {D918A972-5D3C-4075-A972-6E74B3C407D9} S-1-5-18:NT AUTHORITY\\System:Service:', 'name': 'taskeng.exe', 'args': ['taskeng.exe', '{D918A972-5D3C-4075-A972-6E74B3C407D9}', 'S-1-5-18:NT', 'AUTHORITY\\System:Service:'], 'entity_id': '{19FC45AC-B527-601C-0000-001094A82800}', 'pid': 1436}, 'name': 'FlashPlayerUpdateService.exe', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}}",Windows,Windows
4239,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe""",C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,Windows,Windows
4244,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'pid': 2356, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'reader_sl.exe', 'args': ['C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe'], 'hash': {'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}, 'entity_id': '{19FC45AC-753B-601C-0000-00100F990200}', 'executable': 'C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe', 'command_line': 'C:\\Windows\\System32\\rundll32.exe r4nd0m.dll ,#4', 'parent': {'entity_id': '{19FC45AC-753B-601C-0000-001083660200}', 'pid': 2096, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE']}}","{'parent': {'command_line': 'C:\\Windows\\system32\\userinit.exe', 'name': 'userinit.exe', 'args': ['C:\\Windows\\system32\\userinit.exe'], 'entity_id': '{19FC45AC-76D9-601C-0000-0010300D0100}', 'pid': 1248, 'executable': 'C:\\Windows\\System32\\userinit.exe'}, 'entity_id': '{19FC45AC-76D9-601C-0000-00103B130100}', 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'rundll32 justa.dll ,#2', 'working_directory': 'C:\\Windows\\system32\\', 'pid': 1300, 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'hash': {'md5': '40d777b7a95e00593eb1568c68514493', 'sha256': '0a8ce026714e03e72c619307bd598add5f9b639cfd91437cb8d9c847bf9f6894'}}",Windows,Windows
4249,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe""",C:\Windows\Explorer.EXE,Windows,Windows
4254,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 2356, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'reader_sl.exe', 'args': ['C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe'], 'hash': {'md5': '452fa961163ef4aee4815796a13ab2cf', 'sha256': '14dc422082f96f5c21c41a5e5f6e8445547cc4b02b18f0a86a34669ca2ce18a7'}, 'entity_id': '{19FC45AC-753B-601C-0000-00100F990200}', 'executable': 'C:\\Program Files\\Adobe\\Reader 9.0\\Reader\\reader_sl.exe', 'command_line': 'C:\\Windows\\System32\\rundll32.exe r4nd0m.dll ,#4', 'parent': {'entity_id': '{19FC45AC-753B-601C-0000-001083660200}', 'pid': 2096, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE']}}","{'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E71E-601C-0000-00109A2B5100}', 'pid': 2396, 'executable': 'C:\\Windows\\System32\\taskhost.exe', 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'command_line': 'rundll32.exe susp31.dll ,#1', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}}",Windows,Windows
4259,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""C:\Program Files\Adobe\Reader 9.0\Reader\reader_sl.exe""",taskhost.exe SYSTEM,Windows,Windows
4264,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"C:\Windows\system32\rundll32.exe aepdu.dll,AePduRunUpdate","""LogonUI.exe"" /flags:0x0",Windows,Windows
4265,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'pid': 1884, 'name': 'rundll32.exe', 'entity_id': '{19FC45AC-7AAA-601C-0000-0010B60A0600}', 'command_line': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe --processStartAndWait random.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440}, 'args': ['C:\\Windows\\system32\\rundll32.exe', 'aepdu.dll,AePduRunUpdate'], 'hash': {'md5': '51138beea3e2c21ec44d0932c71762a8', 'sha256': '5ad3c37e6f2b9db3ee8b5aeedc474645de90c66e3d95f8620c48102f1eba4124'}, 'executable': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe'}","{'entity_id': '{19FC45AC-7528-601C-0000-0010C9C20000}', 'pid': 736, 'executable': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe', 'working_directory': 'C:\\Windows\\system32\\', 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'command_line': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe -processStartAndWait random.exe', 'parent': {'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-7527-601C-0000-001099590000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0']}",Windows,Windows
4273,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"C:\Windows\system32\rundll32.exe aepdu.dll,AePduRunUpdate",C:\Windows\system32\lsm.exe,Windows,Windows
4274,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'pid': 1884, 'name': 'rundll32.exe', 'entity_id': '{19FC45AC-7AAA-601C-0000-0010B60A0600}', 'command_line': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe --processStartAndWait random.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440}, 'args': ['C:\\Windows\\system32\\rundll32.exe', 'aepdu.dll,AePduRunUpdate'], 'hash': {'md5': '51138beea3e2c21ec44d0932c71762a8', 'sha256': '5ad3c37e6f2b9db3ee8b5aeedc474645de90c66e3d95f8620c48102f1eba4124'}, 'executable': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe'}","{'pid': 460, 'command_line': 'C:\\Users\\vki\\Appdata\\Local\\Discord\\Update.exe /createShortcut C:\\Path\\To\\File.exe -l Desktop', 'parent': {'args': ['wininit.exe'], 'entity_id': '{19FC45AC-74C2-601C-0000-001053580000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe'}, 'name': 'lsm.exe', 'args': ['C:\\Windows\\system32\\lsm.exe'], 'hash': {'md5': '8aea9a37c1a3565a204d37c5e72ab791', 'sha256': '939903f93ff37525a6c4b5cba29cdeee6d6055c42d605e80ae787f2a76f9870e'}, 'entity_id': '{19FC45AC-74C3-601C-0000-0010B7640000}', 'executable': 'C:\\Users\\vki\\Appdata\\Local\\Discord\\Update.exe', 'working_directory': 'C:\\Windows\\system32\\'}",Windows,Windows
4281,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"C:\Windows\system32\rundll32.exe aepdu.dll,AePduRunUpdate","%%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,12288,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",Windows,Windows
4282,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 1884, 'name': 'rundll32.exe', 'entity_id': '{19FC45AC-7AAA-601C-0000-0010B60A0600}', 'command_line': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe --processStartAndWait random.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-768F-601C-0000-0010EE630000}', 'pid': 440}, 'args': ['C:\\Windows\\system32\\rundll32.exe', 'aepdu.dll,AePduRunUpdate'], 'hash': {'md5': '51138beea3e2c21ec44d0932c71762a8', 'sha256': '5ad3c37e6f2b9db3ee8b5aeedc474645de90c66e3d95f8620c48102f1eba4124'}, 'executable': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe'}","{'executable': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe', 'working_directory': 'C:\\Windows\\system32', 'name': 'csrss.exe', 'hash': {'md5': '342271f6142e7c70805b8a81e1ba5f5c', 'sha256': 'f9112b88fec5ef10a7aedf88dcee61956d1fcde7cb42197216e8265578713786'}, 'entity_id': '{19FC45AC-7527-601C-0000-0010C3570000}', 'command_line': 'C:\\Users\\Username\\AppData\\Local\\App\\Update.exe --process""Start"" random.exe', 'parent': {'args': ['\\SystemRoot\\System32\\smss.exe', '00000001', '0000003c'], 'entity_id': '{19FC45AC-7527-601C-0000-0010BD560000}', 'pid': 340, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000001 0000003c ', 'name': 'smss.exe'}, 'args': ['%%SystemRoot%%\\system32\\csrss.exe', 'ObjectDirectory=\\Windows', 'SharedSection=1024,12288,512', 'Windows=On', 'SubSystemType=Windows', 'ServerDll=basesrv,1', 'ServerDll=winsrv:UserServerDllInitialization,3', 'ServerDll=winsrv:ConServerDllInitialization,2', 'ServerDll=sxssrv,4', 'ProfileControl=Off', 'MaxRequestThreads=16'], 'pid': 356}",Windows,Windows
4290,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,taskhost.exe SYSTEM,taskhost.exe SYSTEM,Windows,Windows
4291,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-74C2-601C-0000-001050630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe'}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701', 'md5': '7fa8ba5a780e4757964ac9d4238302b9'}, 'entity_id': '{19FC45AC-74D1-601C-0000-00109AD50200}', 'pid': 2228, 'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'net """"loca""lg""roup Administrators'}",Windows,Windows
4299,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,taskhost.exe SYSTEM,winlogon.exe,Windows,Windows
4300,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'hash': {'md5': '6d13e1406f50c66e2a95d97f22c47560', 'sha256': 'be40e84a824cb201f9c54db4f860f3937630fda3423940d44fcf4ac5dff44271'}, 'entity_id': '{19FC45AC-752D-601C-0000-0010155A0000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\net1.exe', 'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'command_line': 'net.exe ""us""er name', 'working_directory': 'C:\\Windows\\system32', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-0010A4570000}', 'pid': 340, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000001 0000003c ', 'name': 'smss.exe', 'args': ['\\SystemRoot\\System32\\smss.exe', '00000001', '0000003c']}}",Windows,Windows
4308,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,taskhost.exe SYSTEM,"""LogonUI.exe"" /flags:0x0",Windows,Windows
4309,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'winlogon.exe', 'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-4598-601C-0000-0010FA590000}', 'pid': 384}, 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-6202-601C-0000-001053C91400}', 'pid': 4008, 'executable': 'C:\\Windows\\System32\\net.exe', 'command_line': 'net a""cc""ounts', 'name': 'LogonUI.exe', 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}}",Windows,Windows
4317,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,taskhost.exe SYSTEM,"""LogonUI.exe"" /flags:0x0",Windows,Windows
4318,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'winlogon.exe', 'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-4598-601C-0000-0010FA590000}', 'pid': 384}, 'args': ['LogonUI.exe', '/flags:0x0'], 'entity_id': '{19FC45AC-6202-601C-0000-001053C91400}', 'pid': 4008, 'executable': 'C:\\Windows\\System32\\net.exe', 'command_line': 'net.exe v""ie""w /all', 'name': 'LogonUI.exe', 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}}",Windows,Windows
4327,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,taskhost.exe SYSTEM,C:\Windows\system32\svchost.exe -k LocalService,Windows,Windows
4328,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'entity_id': '{19FC45AC-74F8-601C-0000-0010CFF30000}', 'pid': 988, 'command_line': 'net g""rou""p grpname', 'parent': {'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-74F7-601C-0000-0010FE630000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe'}, 'args': ['C:\\Windows\\system32\\svchost.exe', '-k', 'LocalService'], 'executable': 'C:\\Windows\\System32\\net1.exe', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'svchost.exe', 'hash': {'md5': '54a47f6b5e09a77e61649109c6a08866', 'sha256': '121118a0f5e0e8c933efd28c9901e54e42792619a8a3a6d11e1f0025a7324bc2'}}",Windows,Windows
4336,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,taskhost.exe SYSTEM,wininit.exe,Windows,Windows
4337,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,"{'executable': 'C:\\Windows\\System32\\net1.exe', 'command_line': 'C:\\Windows\\System32\\net.exe share', 'pid': 948, 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'taskhost.exe', 'args': ['taskhost.exe', 'SYSTEM'], 'hash': {'md5': '7fa8ba5a780e4757964ac9d4238302b9', 'sha256': '65e3d8ce737896647065103fbb4d58e6a34171d0a48662a832cfdac3cf469701'}, 'entity_id': '{19FC45AC-E775-601C-0000-001009455000}'}","{'entity_id': '{19FC45AC-7527-601C-0000-001028570000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\net.exe', 'command_line': 'net """"u""s""e', 'parent': {'entity_id': '{19FC45AC-7527-601C-0000-0010D84F0000}', 'pid': 304, 'executable': 'C:\\Windows\\System32\\smss.exe', 'command_line': '\\SystemRoot\\System32\\smss.exe 00000000 0000003c ', 'name': 'smss.exe', 'args': ['\\SystemRoot\\System32\\smss.exe', '00000000', '0000003c']}, 'args': ['wininit.exe'], 'hash': {'md5': 'b5c5dcad3899512020d135600129d665', 'sha256': 'f6b4d18fa0d3c4958711ac0d476c21a6fdf2897f989a0ad290b43f463dd8b5b0'}, 'working_directory': 'C:\\Windows\\system32', 'name': 'wininit.exe'}",Windows,Windows
4346,Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_08.json,taskhost.exe SYSTEM,"""C:\Windows\py.exe"" ""C:\BREACH\create_filing_dir.py""",Windows,Windows
